VariableName,mapMd,md,metadata,ConfigObjectMetadata ConfigSectionGeneratorTest ConfigObjectMetadata builder Boolean addProperty String TYPE type ConfigRoot2 builder build ConfigValueMetadata build rootMd type addProperty valuesType property elementType testVisitObjectWithMapOfObjects
MethodName,testReadConfig_HttpUrl,http,hyper text transfer protocol,void ResourceFactory_WebConfigSourceIT
ParameterName,varsByConfigPaths,config,configuration,Map<String_String> declareVars declaredVars
VariableName,cmp,cmp,compare,long BytesObject Bytes compare bytes getBytes Long o compareTo
VariableName,s,s,string,String DefaultHelpGeneratorTest assertLines
VariableName,super1P,p,property,Optional<ConfigMetadataNode> ModuleMetadataTest findConfig md testFindConfig_Inheritance
ClassName,P1,p,provider,BQModuleProvider module
VariableName,srcChild,src,source,JsonNode InPlaceLeftHandMerger get fieldName srcObject apply source mergeObjects
MethodName,resourceUrl,url,uniform resource locator,Builder Builder resourceUrl
ClassName,HttpServletResponse,http,hyper text transfer protocol,
MethodName,testAppNameFromRuntime,app,application,void ApplicationIntrospectorTest
ParameterName,cmdRefs,cmd,command,Collection<CommandRefWithArgs> outcomes runNonBlocking cmdRefs runBlockingMultiple cmdRefs
VariableName,b4,b,bytes,Bean4 Bootique_Configuration_VarsIT getInstance Bean4 ConfigurationFactory config runtime testDeclareVar_ConfigPathCaseSensitivity
MethodName,stderr,stderr,standard error,void BootLogger startupFuture startupFuture message
VariableName,subListMd,md,metadata,ConfigListMetadata ConfigSectionGeneratorTest description rootMapMd elementType objectMd builder ConfigListMetadata build valuesType elementType testVisitMapOfListsOfObjects
MethodName,getS2,s,string,String SubM2 s1
ClassName,JsonParser,json,javascript object notation,
VariableName,cm,cm,command manager,DefaultCommandManager DefaultCommandManagerTest DefaultCommandManager map testLookupByName_Missing
FieldName,cliRef,ref,reference,AtomicReference<Cli> ExecutableOnceCommand AtomicReference<Cli>
MethodName,testConstructorMinWidth,min,minimum,TODO what s the point of hardcoded min line width;void ConsoleAppenderTest
MethodName,testConfig_BadUrlProtocol,url,uniform resource locator,void BootiqueExceptionsHandlerIT
VariableName,md,md,modules,ModulesMetadata ModuleMetadataIT app getInstance coreMd runtimeFactory createRuntime ModulesMetadata testDefault
VariableName,mockC1,c,command,Command DefaultRunnerTest succeeded CommandOutcome mockCommand testRun_NoMatch
VariableName,mc,mc,managed command,ManagedCommand CommandManagerWithOverridesBuilder ManagedCommand asHidden builder c build loadBaseCommandsAsPrivate
ParameterName,var,var,variable,DeclaredVariable cmn compileMetadata findConfig configPath variable compileIfValid dv
ParameterName,ctxt,ctxt,context,DeserializationContext format locale createContextual
FieldName,mockStdout,stdout,standard output,PrintStream DefaultBootLoggerTest logger PrintStream logger logger mock logger
VariableName,nfex,nfex,number format exception,NumberFormatException IndexPathSegment toIndex
VariableName,ISO_ZONED_DATE_TIME,iso,International Organization for Standardization,DateTimeFormatter InstantDeserializer ZONED_DATE_TIME
VariableName,sn,sn,short name,String HelpOptions add
VariableName,rootMd,md,metadata,ConfigObjectMetadata ConfigSectionGeneratorTest mapMd ConfigObjectMetadata builder type ConfigRoot1 addProperty build description testVisitMapOfValues
VariableName,cpUrl,cp,classpath,URL ResourceFactory path ResourceFactory getResource getClassLoader resolveUrl
VariableName,ce,ce,Creation Exception,unwrap standard Guice exceptions;CreationException Bootique o processExceptions parentTh th exec
MethodName,toURL,url,uniform resource locator,URL CliConfigurationSource location
VariableName,p,p,provider,BQModuleProvider BQModuleProviderChecker matchingProviders
ParameterName,cls,cls,class,AnnotatedClass _findFactory ac
MethodName,getL,l,long,long Bean1
VariableName,su2,su,sup,Sup1 DefaultJacksonServiceIT Sup1 mapper readValue testNewObjectMapper_Inheritance
ParameterName,t,t,type,while boundaries are compiler checked let s still verify superclass as generics in Java are easy to bypass;Class<? extends T> typeName testNonRoot
VariableName,co,co,command,check existing command prior to overriding preserve existing help and default flags;Command CommandManagerWithOverridesBuilder i2 builder existing trace builder command messageSupplier mergeOverrides
VariableName,b,b,builder,Binder AppRunner CommandDecoratorIT builder extend binder run
VariableName,e,e,entry,Entry<String_String> DefaultEnvironment filterByPrefix
VariableName,srcObject,src,source,ObjectNode InPlaceLeftHandMerger ObjectNode fieldNames srcChild source mergeObjects
ClassName,PercentValueYamlDeserializerIT,yaml,yaml ain't markup language,DeserializerTestBase testDeserialization_AsInt testDeserialization_AsPercent testDeserialization_AsDouble testDeserialization_Object
VariableName,o6,o,object,ConfigObjectMetadata ConfigObjectMetadataTest all6 ConfigObjectMetadata builder o5 o4 addSubConfig build testGetAllSubconfigs
VariableName,nanosLen,len,length,May need to both prepend leading nanos if value less than;int DecimalUtils prepZeroes nanoSB length toDecimal
MethodName,testConfigEnvOverrides_Alias,env,environment,void Bootique_ConfigurationIT
VariableName,subM,m,map,Map<String_Object> JsonNodeConfigurationFactoryTest get m testMap_MultiLevel
VariableName,c,c,command,using option bound command strategy;CommandMetadata JoptCliFactory commandAsOption createParser
VariableName,su3,su,sup,Sup2 DefaultJacksonServiceIT readValue mapper Sup2 testNewObjectMapper_Inheritance
VariableName,c2,c,command,Command CommandDecoratorIT Command mock decorateCommand beforeRun commandDecorator command testMultipleDecoratorsForTheSameCommand
VariableName,sub2P,p,property,Optional<ConfigMetadataNode> ModuleMetadataTest findConfig md testFindConfig_Inheritance
VariableName,myMd,md,modules,Optional<ModuleMetadata> ModuleMetadataIT filter getName equals m getModules stream md findFirst testCustomNamedModule
VariableName,len,len,length,int IndexPathSegment length path parseNextNotEmpty
VariableName,z,z,zone,ZoneId InstantDeserializer adjust InstantDeserializer
VariableName,e,e,exception,Exception DefaultShutdownManager shutdownErrors shutdown
VariableName,systemVars,vars,variables,Map<String_String> Builder DefaultEnvironment getenv System mergeValue vars buildProperties
VariableName,jarUrl,url,uniform resource locator,String ResourceFactoryTest jarEntryUrl resourceContents resourceId testGetUrl_JarUrl
MethodName,getStdout,stdout,standard output,String TestIO
ClassName,TestIO,io,input output,getBootLogger getStderr noTrace getStdout TestIO trace create stderr stdout trace Encapsulates tested process STDIN and STDERR streams since;
ClassName,M3,m,module,Module configure overrides overrides overrides replaces replaces overrides overrides distinct types without using mocks replaces replaces replaces;
VariableName,p1,p,percent,Percent PercentTest Percent testHashCode
FieldName,l,l,long,long Bean1
ParameterName,req,req,request,HttpServletRequest doGet
VariableName,d3,d,duration,Duration DurationTest Duration compareTo o testCompareTo
MethodName,getUrl,url,uniform resource locator,Returns a URL of a resource based on a path relative to this folder param subResourcePath a path relative to this folder that points to a resource return a URL of the specified resource located within the folder since;URL FolderResourceFactory url subResourcePath
VariableName,m2Config,m,module,ConfigObjectMetadata DefaultConfigHelpGeneratorTest ConfigObjectMetadata Bootique Boolean addProperty module2 builder type builder build ConfigValueMetadata ConfigRoot2 build type addConfig config testGenerate_Configs
FieldName,MIN_LINE_WIDTH,min,minimum,refuse to fold lines to columns shorter than MIN WIDTH;int ConsoleAppender maxLength
ParameterName,o,o,object,BytesObject cmp compareTo o bytes
MethodName,testStderr,stderr,standard error,void DefaultBootLoggerTest
FieldName,CLASSPATH_URL_PREFIX,url,uniform resource locator,String ResourceFactory path classpath
ClassName,M4,m,module,Module configure distinct types without using mocks;
ClassName,C9,c,Configuration,C11 C10 PolymorphicConfiguration
ClassName,RefByInstanceWithArgs,ref,reference,CommandRefWithArgs resolve RefByInstanceWithArgs command
VariableName,timeoutMs,ms,millisecond,long BQRuntimeDaemon startupFuture unit toMillis timeout remainingTimeout checkStartupSucceeded
FieldName,TTY_MIN_COLUMNS,min,minimum,TODO duplicate of FormattedAppender MIN LINE WIDTH;int BQCoreModule
ClassName,JsonTypeInfo,info,information,
VariableName,o,o,option,OptionMetadata DefaultHelpGenerator add option collectOptions
VariableName,n,n,node,ConfigMetadataNode DeclaredVariableMetaCompiler compileMetadata configMetadata compileIfValid
VariableName,nanoSB,sb,string builder,May need to both prepend leading nanos if value less than AND possibly trim trailing ones int i nanosLen while i nanoSB charAt i i if i nanosLen nanoSB setLength i;StringBuilder DecimalUtils StringBuilder nanosLen toDecimal
MethodName,RefByInstanceWithArgs,args,arguments,RefByInstanceWithArgs terminateOnErrors command
FieldName,mockStderr,stderr,standard error,PrintStream DefaultBootLoggerTest logger PrintStream logger logger mock logger
VariableName,t,t,token,JsonToken OffsetTimeDeserializer parser getCurrentToken deserialize
MethodName,createJVMShutdownHook,jvm,java virtual machine,In case the app gets killed when command is running let s use an explicit shutdown hook for cleanup;Thread Bootique shutdownThread
ClassName,MalformedURLException,url,uniform resource locator,
MethodName,testReadConfig_HttpUrl,url,uniform resource locator,void ResourceFactory_WebConfigSourceIT
MethodName,testParserTypeFromExtension_FileUrl,url,uniform resource locator,void MultiFormatJsonNodeParserTest
VariableName,userDir,dir,directory,String FolderResourceFactory userDir length getProperty substring System slashify path getUserDir
MethodName,getS1,s,string,String M2
VariableName,c,c,collect,Long BQModuleProviderChecker counting matchingProviders collect testAutoLoadable
ClassName,MultiFormatJsonNodeParserTest,json,javascript object notation,createParsersMap testParser_MissingYaml testParserTypeFromExtension_Unknown testParserTypeFromExtension testParserTypeFromExtension_FileUrl testParser testParserTypeFromExtension_IgnoreQuery
MethodName,_peelDTE,dte,date,Helper method used to peel off spurious wrappings of DateTimeException;DateTimeException JSR310DeserializerBase e
ClassName,SubM2,m,module,Module configure getS2
VariableName,p7,p,property,ConfigMapMetadata ConfigMetadataCompilerTest ConfigMapMetadata propMap get testCompile
VariableName,mm,mm,module metadata,ModuleMetadata DeclaredVariableMetaCompiler cmn compileIfValid
VariableName,cal,cal,Calendar,Calendar DateDeserializerIT getInstance TimeZone Calendar getTimeZone testDeserialize
VariableName,rmn,rmn,runtime module,RuntimeModule RuntimeModuleMerger get modules override calcOverrideGraph
VariableName,rfh,rfh,resource factory holder,ResourceFactoryHolder JsonNodeConfigurationFactoryTest config factory scanner ResourceFactoryHolder testConfig_ResourceFactory
VariableName,m2Config,config,configuration,ConfigObjectMetadata DefaultConfigHelpGeneratorTest ConfigObjectMetadata Bootique Boolean addProperty module2 builder type builder build ConfigValueMetadata ConfigRoot2 build type addConfig config testGenerate_Configs
